,dateList,priceList,Binance
746,03/21/22 08:00:00,41256.0,4337676063.0
747,03/22/22 08:00:00,41032.58,4222615874.0
748,03/23/22 08:00:00,42394.038,4389634846.0
749,03/24/22 08:00:00,42926.608,4358364374.0
750,03/25/22 08:00:00,43983.5544,4828771084.0
751,03/26/22 08:00:00,44311.0,4740777320.0
752,03/27/22 08:00:00,44513.25,4755378656.0
753,03/28/22 08:00:00,46835.0,4969060897.0
754,03/29/22 08:00:00,47189.575,4879280866.0
755,03/30/22 08:00:00,47422.5,4869182454.0
756,03/31/22 08:00:00,47059.44,4828301420.0
757,04/01/22 08:00:00,45502.0,4631701014.0
758,04/02/22 08:00:00,46252.36,4598020108.0
759,04/03/22 08:00:00,45803.0,4482264821.0
760,04/04/22 08:00:00,46455.003,4547360605.0
761,04/05/22 08:00:00,46590.0,4625309611.0
762,04/06/22 08:00:00,45526.82,4711420616.0
763,04/07/22 08:00:00,43179.0,4740846406.0
764,04/08/22 08:00:00,43471.421,4728430918.0
765,04/09/22 08:00:00,42242.7,4705837793.0
766,04/10/22 08:00:00,42734.2,4770454139.0
767,04/11/22 08:00:00,42141.3,4763628328.0
768,04/12/22 08:00:00,39509.0,4526488075.0
769,04/13/22 08:00:00,40080.98,4521413199.0
770,04/14/22 08:00:00,41132.5,4448859190.0
771,04/15/22 08:00:00,39900.813,4478603793.0
772,04/16/22 08:00:00,40527.0,4468851041.0
773,04/17/22 08:00:00,40415.1413,4461772068.0
774,04/18/22 08:00:00,39678.5,4508456884.0
775,04/19/22 08:00:00,40790.718,4424287771.0
776,04/20/22 08:00:00,41502.0,4517353300.0
777,04/21/22 08:00:00,41346.0,4499210524.0
778,04/22/22 08:00:00,40499.948,4443120412.0
779,04/23/22 08:00:00,39674.3,4569164226.0
780,04/24/22 08:00:00,39433.9,4593313153.0
781,04/25/22 08:00:00,39442.5,4564896102.0
782,04/26/22 08:00:00,40462.9058,4519436580.0
783,04/27/22 08:00:00,38102.86,4526712009.0
784,04/28/22 08:00:00,39240.0,4436038751.0
785,04/29/22 08:00:00,39744.039,4336419398.0
786,04/30/22 08:00:00,38591.0,4400463196.0
787,05/01/22 08:00:00,37672.554,4418008751.0
788,05/02/22 08:00:00,38448.5,4376939865.0
789,05/03/22 08:00:00,38495.602,4306093158.0
790,05/04/22 08:00:00,37725.0,4680393943.0
791,05/05/22 08:00:00,39693.84,4550047530.0
792,05/06/22 08:00:00,36535.9,4495270569.0
793,05/07/22 08:00:00,36029.104,4378472304.0
794,05/08/22 08:00:00,35459.0,4419371967.0
795,05/09/22 08:00:00,34038.4,4203849484.0
796,05/10/22 08:00:00,30123.17,3668762349.0
797,05/11/22 08:00:00,31002.0,3591660477.0
798,05/12/22 08:00:00,28965.0279,3336157254.0
799,05/13/22 08:00:00,28927.5,3102423061.0
800,05/14/22 08:00:00,29264.4188,3222277202.0
801,05/15/22 08:00:00,30076.9,3089453680.0
802,05/16/22 08:00:00,31280.05,3299949290.0
803,05/17/22 08:00:00,29859.9,3248708088.0
804,05/18/22 08:00:00,30432.0,3259862109.0
805,05/19/22 08:00:00,28657.26,3324922687.0
806,05/20/22 08:00:00,30324.0,3677061576.0
807,05/21/22 08:00:00,29187.108,3440824852.0
808,05/22/22 08:00:00,29436.5,3383387559.0
809,05/23/22 08:00:00,30301.571,3630490840.0
810,05/24/22 08:00:00,29084.0,3512436163.0
811,05/25/22 08:00:00,29645.8,3582502872.0
812,05/26/22 08:00:00,29527.78,3463952423.0
813,05/27/22 08:00:00,29196.0,3540754824.0
814,05/28/22 08:00:00,28579.496,3537261413.0
815,05/29/22 08:00:00,28987.0,3546907887.0
816,05/30/22 08:00:00,29458.1,3711406038.0
817,05/31/22 08:00:00,31697.0,3976996413.0
818,06/01/22 08:00:00,31784.577,4007581726.0
819,06/02/22 08:00:00,29790.0,3683978313.0
820,06/03/22 08:00:00,30443.0,3765784750.0
821,06/04/22 08:00:00,29670.21,3672584909.0
822,06/05/22 08:00:00,29847.5,3659473771.0
823,06/06/22 08:00:00,29880.758,3683569365.0
824,06/07/22 08:00:00,31338.0,4251347716.0
825,06/08/22 08:00:00,31118.423,3872458945.0
826,06/09/22 08:00:00,30195.0,3586917871.0
827,06/10/22 08:00:00,30095.4,3746424941.0
828,06/11/22 08:00:00,29050.573,3816155905.0
829,06/12/22 08:00:00,28417.0,3845838801.0
830,06/13/22 08:00:00,26636.827,3542706293.0
831,06/14/22 08:00:00,22430.5,2891273992.0
832,06/15/22 08:00:00,22182.466,2801581079.0
833,06/16/22 08:00:00,22590.0,2807578649.0
834,06/17/22 08:00:00,20351.95,2732156364.0
835,06/18/22 08:00:00,20453.4,2778227802.0
836,06/19/22 08:00:00,18937.0,2586184562.0
837,06/20/22 08:00:00,20552.24,2730533171.0
838,06/21/22 08:00:00,20562.0,2734070254.0
839,06/22/22 08:00:00,20698.87,2828013016.0
840,06/23/22 08:00:00,19960.88,2785891353.0
841,06/24/22 08:00:00,21109.0,2975674855.0
842,06/25/22 08:00:00,21190.55,2825480816.0
843,06/26/22 08:00:00,21502.5,3016880986.0
844,06/27/22 08:00:00,21042.36,2873167557.0
845,06/28/22 08:00:00,20735.2,2819789097.0
846,06/29/22 08:00:00,20251.34,2843710931.0
847,06/30/22 08:00:00,20101.0,2782858475.0
848,07/01/22 08:00:00,19893.5,2680992477.0
849,07/02/22 08:00:00,19247.1422,2543355672.0
850,07/03/22 08:00:00,19234.5,2602143622.0
851,07/04/22 08:00:00,19282.89,2623490056.0
852,07/05/22 08:00:00,20195.5,2900747040.0
853,07/06/22 08:00:00,20184.933,2860821035.0
854,07/07/22 08:00:00,20554.0,2959676216.0
855,07/08/22 08:00:00,21640.47,3373497704.0
856,07/09/22 08:00:00,21628.03,3236689494.0
857,07/10/22 08:00:00,21593.0,3203886353.0
858,07/11/22 08:00:00,20848.9072,2988107598.0
859,07/12/22 08:00:00,19936.0,2885761649.0
860,07/13/22 08:00:00,19289.61,2854088319.0
861,07/14/22 08:00:00,20249.9,2932758648.0
862,07/15/22 08:00:00,20571.355,3061137242.0
863,07/16/22 08:00:00,20823.0,3141494986.0
864,07/17/22 08:00:00,21201.5,3205557909.0
865,07/18/22 08:00:00,20763.35,3178419354.0
866,07/19/22 08:00:00,22486.5,3350895783.0
867,07/20/22 08:00:00,23392.145,3678724344.0
868,07/21/22 08:00:00,23214.5,3478946226.0
869,07/22/22 08:00:00,23175.468,3435434789.0
870,07/23/22 08:00:00,22682.5,3465336271.0
871,07/24/22 08:00:00,22467.1515,3479891291.0
872,07/25/22 08:00:00,22577.8549,3442999911.0
873,07/26/22 08:00:00,21318.0,3127297155.0
874,07/27/22 08:00:00,21283.09,3150145583.0
875,07/28/22 08:00:00,22943.5,3460050152.0
876,07/29/22 08:00:00,23840.315,3518394537.0
877,07/30/22 08:00:00,23762.8,3573409682.0
878,07/31/22 08:00:00,23657.73,3626384836.0
879,08/01/22 08:00:00,23300.0,3484332116.0
880,08/02/22 08:00:00,23255.0,3426351849.0
881,08/03/22 08:00:00,22976.62,3386394066.0
882,08/04/22 08:00:00,22846.5,3491455302.0
883,08/05/22 08:00:00,22622.27,3384237265.0
884,08/06/22 08:00:00,23310.5,3358303553.0
885,08/07/22 08:00:00,22942.35,3387739251.0
886,08/08/22 08:00:00,23175.5,3406213152.0
887,08/09/22 08:00:00,23797.27,3745052293.0
888,08/10/22 08:00:00,23155.655,3545764205.0
889,08/11/22 08:00:00,23973.0,3582321747.0
890,08/12/22 08:00:00,23961.998,3707321352.0
891,08/13/22 08:00:00,24391.0,3747700136.0
892,08/14/22 08:00:00,24427.221,3861506132.0
893,08/15/22 08:00:00,24308.0,3702691689.0
894,08/16/22 08:00:00,24104.3,3504424189.0
895,08/17/22 08:00:00,23868.458,3484509455.0
896,08/18/22 08:00:00,23328.7,3654704495.0
897,08/19/22 08:00:00,23198.19,3609161021.0
898,08/20/22 08:00:00,20847.057,3104630331.0
899,08/21/22 08:00:00,21167.0,3137738709.0
900,08/22/22 08:00:00,21525.0,3191264004.0
901,08/23/22 08:00:00,21390.0,3159331427.0
902,08/24/22 08:00:00,21537.1983,3211784729.0
903,08/25/22 08:00:00,21366.0,3203186320.0
904,08/26/22 08:00:00,21556.0,3234746111.0
905,08/27/22 08:00:00,20246.455,3229876920.0
906,08/28/22 08:00:00,20024.0,3263088691.0
907,08/29/22 08:00:00,19558.715,3175632447.0
908,08/30/22 08:00:00,20293.5,3293533283.0
909,08/31/22 08:00:00,19798.1,3254019082.0
910,09/01/22 08:00:00,20056.1,3086549461.0
911,09/02/22 08:00:00,20132.1146,3233623802.0
912,09/03/22 08:00:00,19945.5,3135666751.0
913,09/04/22 08:00:00,19843.03,3373101076.0
914,09/05/22 08:00:00,19983.7259,3297427461.0
915,09/06/22 08:00:00,19798.0,3388557201.0
916,09/07/22 08:00:00,18799.451,3321842521.0
917,09/08/22 08:00:00,19261.5,3179500135.0
918,09/09/22 08:00:00,19328.198,3143198389.0
919,09/10/22 08:00:00,21374.5,3788762805.0
920,09/11/22 08:00:00,21635.4,3889321774.0
921,09/12/22 08:00:00,21779.475,4024455299.0
922,09/13/22 08:00:00,22390.5,4184891245.0
923,09/14/22 08:00:00,20169.86,3339263643.0
924,09/15/22 08:00:00,20209.5,3244601412.0
925,09/16/22 08:00:00,19700.7862,3195365229.0
926,09/17/22 08:00:00,19796.7,3276291168.0
927,09/18/22 08:00:00,20140.37,3370907407.0
928,09/19/22 08:00:00,19405.6,3271135780.0
929,09/20/22 08:00:00,19533.0,3074237058.0
930,09/21/22 08:00:00,18869.786,2982325569.0
931,09/22/22 08:00:00,18445.5,2935473094.0
932,09/23/22 08:00:00,19409.739,3184018497.0
933,09/24/22 08:00:00,19290.0,3095889014.0
934,09/25/22 08:00:00,18948.598,3090483804.0
935,09/26/22 08:00:00,18797.0,3115034987.0
936,09/27/22 08:00:00,19213.0,3305904775.0
937,09/28/22 08:00:00,19101.129,3279156372.0
938,09/29/22 08:00:00,19420.0,3384163531.0
939,09/30/22 08:00:00,19593.7161,3445112704.0
940,10/01/22 08:00:00,19414.5,3208677035.0
941,10/02/22 08:00:00,19317.298,3231949521.0
942,10/03/22 08:00:00,19041.0,3225684022.0
943,10/04/22 08:00:00,19634.72,3514487678.0
944,10/05/22 08:00:00,20329.2,4321712925.0
945,10/06/22 08:00:00,20160.0,4125513839.0
946,10/07/22 08:00:00,19951.445,4042214645.0
947,10/08/22 08:00:00,19517.0,3749896437.0
948,10/09/22 08:00:00,19411.94,3695303144.0
949,10/10/22 08:00:00,19443.5,3711144987.0
950,10/11/22 08:00:00,19134.0855,3821107288.0
951,10/12/22 08:00:00,19055.0,3899227513.0
952,10/13/22 08:00:00,19145.152,3797506524.0
953,10/14/22 08:00:00,19378.5,3875694705.0
954,10/15/22 08:00:00,19180.0,3665626080.0
955,10/16/22 08:00:00,19059.185,3696116705.0
956,10/17/22 08:00:00,19258.5,3603695520.0
957,10/18/22 08:00:00,19564.0,3938717419.0
958,10/19/22 08:00:00,19321.0,3802539247.0
959,10/20/22 08:00:00,19126.618,3816983170.0
960,10/21/22 08:00:00,19040.0,3881396805.0
961,10/22/22 08:00:00,19167.59,3760828289.0
962,10/23/22 08:00:00,19196.2813,3764624551.0
963,10/24/22 08:00:00,19563.5,4042243490.0
964,10/25/22 08:00:00,19351.0,3693477989.0
965,10/26/22 08:00:00,20078.5,4223169351.0
966,10/27/22 08:00:00,20776.0,4437446024.0
967,10/28/22 08:00:00,20297.5,4008530743.0
968,10/29/22 08:00:00,20594.0,3954348263.0
969,10/30/22 08:00:00,20814.325,4124379997.0
970,10/31/22 08:00:00,20630.0,3879347987.0
971,11/01/22 08:00:00,20494.035,3647231878.0
972,11/02/22 08:00:00,20482.5,3661760653.0
973,11/03/22 08:00:00,20148.289,3529855997.0
974,11/04/22 08:00:00,20199.7,3539520602.0
975,11/05/22 08:00:00,21140.704,3987402567.0
976,11/06/22 08:00:00,21292.3,4160859720.0
977,11/07/22 08:00:00,20930.88,3892677889.0
978,11/08/22 08:00:00,20594.517,3657639335.0
979,11/10/22 08:00:00,15876.5,2965306557.0
980,11/11/22 08:00:00,17553.482,2976101988.0
981,11/12/22 08:00:00,17013.2,2819494806.0
982,11/13/22 08:00:00,16776.765,2801126937.0
983,11/14/22 08:00:00,16282.0,2779480904.0
984,11/15/22 08:00:00,16576.695,2759859994.0
985,11/16/22 08:00:00,16883.5,2859125843.0
986,11/17/22 08:00:00,16660.959,2910684302.0
987,11/18/22 08:00:00,16663.5,2951802469.0
988,11/19/22 08:00:00,16673.4521,2927291928.0
989,11/20/22 08:00:00,16702.3,2911325310.0
990,11/21/22 08:00:00,16263.976,2913841455.0
991,11/22/22 08:00:00,15774.0,2954543773.0
992,11/23/22 08:00:00,16181.7,2989697311.0
993,11/24/22 08:00:00,16590.1,2938291143.0
994,11/25/22 08:00:00,16601.08,2936489716.0
995,11/26/22 08:00:00,16513.0,2948537808.0
996,11/27/22 08:00:00,16454.69,2962502486.0
997,11/28/22 08:00:00,16440.0,2982211274.0
998,11/29/22 08:00:00,16220.2369,2918298131.0
999,11/30/22 08:00:00,16420.0,2985434195.0
1000,12/01/22 08:00:00,17169.25,3063831374.0
1001,12/02/22 08:00:00,16975.0,3062171139.0
1002,12/03/22 08:00:00,17074.13,3046388332.0
1003,12/04/22 08:00:00,16880.0,3029665998.0
1004,12/05/22 08:00:00,17123.929,3187566896.0
1005,12/06/22 08:00:00,16959.0,2989652767.0
1006,12/07/22 08:00:00,17078.79,2775214443.0
1007,12/08/22 08:00:00,16830.0,2690676084.0
1008,12/09/22 08:00:00,17243.785,2797630594.0
1009,12/10/22 08:00:00,17110.0,2743773541.0
1010,12/11/22 08:00:00,17115.0801,2770821581.0
1011,12/12/22 08:00:00,17079.0,2738552618.0
1012,12/13/22 08:00:00,17207.3,2668465228.0
1013,12/14/22 08:00:00,17767.0,2729814008.0
1014,12/15/22 08:00:00,17790.9331,2822124747.0
1015,12/16/22 08:00:00,17353.0,2702225352.0
1016,12/17/22 08:00:00,16624.15,2419274405.0
1017,12/18/22 08:00:00,16769.0,2438824317.0
1018,12/19/22 08:00:00,16743.7,2418427236.0
1019,12/20/22 08:00:00,16433.5,2377371184.0
1020,12/21/22 08:00:00,16895.6,2393657562.0
1021,12/22/22 08:00:00,16826.0,2401164985.0
1022,12/23/22 08:00:00,16816.8,2466295049.0
1023,12/24/22 08:00:00,16780.0,2450065084.0
1024,12/25/22 08:00:00,16839.72,2446532351.0
1025,12/26/22 08:00:00,16832.0,2433440736.0
1026,12/27/22 08:00:00,16926.1595,2444102779.0
1027,12/28/22 08:00:00,16697.0,2548441160.0
1028,12/29/22 08:00:00,16541.77,2589948145.0
1029,12/30/22 08:00:00,16622.5,2615697104.0
1030,12/31/22 08:00:00,16596.475,2535935590.0
1031,01/01/23 08:00:00,16531.0,2495466213.0
1032,01/02/23 08:00:00,16614.56,2559670880.0
1033,01/03/23 08:00:00,16671.0,2490619796.0
1034,01/04/23 08:00:00,16680.69,2489734022.0
1035,01/05/23 08:00:00,16850.0,2443980398.0
1036,01/06/23 08:00:00,16834.0781,2485570347.0
1037,01/07/23 08:00:00,16953.0,2509234531.0
1038,01/08/23 08:00:00,16935.935,2541300871.0
1039,01/09/23 08:00:00,17133.5,2519329984.0
1040,01/10/23 08:00:00,17176.61,2572218464.0
1041,01/11/23 08:00:00,17452.0,2789899818.0
1042,01/12/23 08:00:00,17932.18,2749666201.0
1043,01/13/23 08:00:00,18861.5,2917887837.0
1044,01/14/23 08:00:00,19927.104,3104920356.0
1045,01/15/23 08:00:00,20962.5,2811556918.0
1046,01/16/23 08:00:00,20885.01,2822615556.0
1047,01/17/23 08:00:00,21199.0,2918986699.0
1048,01/18/23 08:00:00,21139.0369,3013474729.0
1049,01/19/23 08:00:00,20685.0,2951073554.0
1050,01/20/23 08:00:00,21087.5,3081797468.0
1051,01/21/23 08:00:00,22674.0,3166253340.0
1052,01/22/23 08:00:00,22782.44,3091512366.0
1053,01/23/23 08:00:00,22718.0,3051110312.0
1054,01/24/23 08:00:00,22933.6345,3046547678.0
1055,01/25/23 08:00:00,22648.5,3048669680.0
1056,01/26/23 08:00:00,23063.691,2928466991.0
1057,01/27/23 08:00:00,23022.0,2981778353.0
1058,01/28/23 08:00:00,23073.7408,3033831423.0
1059,01/29/23 08:00:00,23034.0,3037283674.0
1060,01/30/23 08:00:00,23752.1,3501920078.0
1061,01/31/23 08:00:00,22831.0,3116479390.0
1062,02/01/23 08:00:00,23130.62,3270338559.0
1063,02/02/23 08:00:00,23754.5,3447123954.0
1064,02/03/23 08:00:00,23493.793,3355769213.0
1065,02/04/23 08:00:00,23450.0,3312603275.0
1066,02/05/23 08:00:00,23315.48,3330069677.0
1067,02/06/23 08:00:00,22953.0,3387617567.0
1068,02/07/23 08:00:00,22765.79,3359774713.0
1069,02/08/23 08:00:00,23250.0,3402029100.0
1070,02/09/23 08:00:00,22931.136,3474052262.0
1071,02/10/23 08:00:00,21803.0,3179863689.0
1072,02/11/23 08:00:00,21649.41,3212885098.0
1073,02/12/23 08:00:00,21861.5,3193885789.0
1074,02/13/23 08:00:00,21796.79,3119407247.0
1075,02/14/23 08:00:00,21774.0,3091735771.0
1076,02/15/23 08:00:00,22222.126,3273736039.0
1077,02/16/23 08:00:00,24364.5,3700801280.0
1078,02/17/23 08:00:00,23524.2,3600455739.0
1079,02/18/23 08:00:00,24550.683,3705140734.0
1080,02/19/23 08:00:00,24636.8,3822385952.0
1081,02/20/23 08:00:00,24303.559,3723439641.0
1082,02/21/23 08:00:00,24849.9,3889808248.0
1083,02/22/23 08:00:00,24432.0,3801210269.0
1084,02/23/23 08:00:00,24171.3,3690399551.0
1085,02/24/23 08:00:00,23943.32,3630517858.0
1086,02/25/23 08:00:00,23175.5,3527551420.0
1087,02/26/23 08:00:00,23174.4045,3597585827.0
1088,02/27/23 08:00:00,23545.3,3568465392.0
1089,02/28/23 08:00:00,23516.97,3426010290.0
1090,03/01/23 08:00:00,23119.5,3458440483.0
1091,03/02/23 08:00:00,23649.37,3508580803.0
1092,03/03/23 08:00:00,23457.1,3611535387.0
1093,03/04/23 08:00:00,22362.2286,3288830802.0
1094,03/05/23 08:00:00,22335.7,3256624780.0
1095,03/06/23 08:00:00,22418.5849,3245340748.0
1096,03/07/23 08:00:00,22397.0,3324317630.0
1097,03/08/23 08:00:00,22187.7105,3326151869.0
1098,03/09/23 08:00:00,21695.4,3328494201.0
1099,03/10/23 08:00:00,20364.898,2950799548.0
1100,03/11/23 08:00:00,20140.4,2889602782.0
1101,03/12/23 08:00:00,20619.665,2847887867.0
1102,03/13/23 08:00:00,21983.5,2824368096.0
1103,03/14/23 08:00:00,24205.662,3397309699.0
1104,03/15/23 08:00:00,24685.6,3385194573.0
1105,03/15/23 16:49:35,24801.2,3419402943.1645
